date,storage,inflow,outflow,elevation,evaporation
1943-02-19,8.83,NA,172.166,NA,NA
1943-02-20,18.595,NA,0.85,273.025,NA
1943-02-21,28.918,NA,0.538,275.28,NA
1943-02-22,37.748,NA,1.444,276.99,NA
1943-02-23,46.517,NA,7.476,278.191,NA
1943-02-24,54.601,NA,13.988,279.212,NA
1943-02-25,63.183,NA,19.878,280.035,NA
1943-02-26,71.454,NA,21.521,280.812,NA
1943-02-27,79.165,NA,21.917,281.498,NA
1943-02-28,86.006,NA,16.99,282.08,NA
1943-03-01,93.096,NA,0,282.571,NA
1943-03-02,100.06,NA,0,283.046,NA
1943-03-03,107.15,NA,0,283.488,NA
1943-03-04,113.991,NA,0,283.921,NA
1943-03-05,121.39,NA,0,284.32,NA
1943-03-06,127.921,NA,0,284.729,NA
1943-03-07,134.886,NA,0,285.079,NA
1943-03-08,141.042,NA,0,285.442,NA
1943-03-09,148.008,NA,0,285.747,NA
1943-03-10,155.035,NA,0,286.082,NA
1943-03-11,161.999,NA,0,286.411,NA
1943-03-12,169.774,NA,0,286.731,NA
1943-03-13,180.221,NA,0,287.073,NA
1943-03-14,189.984,NA,0,287.521,NA
1943-03-15,197.198,NA,0,287.92,NA
1943-03-16,203.852,NA,43.41,288.21,NA
1943-03-17,219.399,NA,25.598,288.469,NA
1943-03-18,243.093,NA,0,289.057,NA
1943-03-19,264.361,NA,0,289.911,NA
1943-03-20,291.91,NA,13.62,290.633,NA
1943-03-21,323.813,NA,16.027,291.52,NA
1943-03-22,357.518,NA,100.072,292.489,NA
1943-03-23,379.906,NA,123.178,293.458,NA
1943-03-24,396.635,NA,117.033,294.071,NA
1943-03-25,410.13,NA,117.741,294.519,NA
1943-03-26,422.505,NA,113.494,294.87,NA
1943-03-27,433.824,NA,130.257,295.187,NA
1943-03-28,447.504,NA,128.02,295.473,NA
1943-03-29,459.258,NA,120.346,295.814,NA
1943-03-30,469.955,NA,68.13,296.101,NA
1943-03-31,477.106,NA,128.615,296.36,NA
1943-04-01,484.381,NA,97.466,296.531,NA
1943-04-02,490.601,NA,114.4,296.705,NA
1943-04-03,496.074,NA,117.571,296.851,NA
1943-04-04,498.374,NA,119.582,296.979,NA
1943-04-05,501.111,NA,119.978,297.031,NA
1943-04-06,504.53,NA,117.628,297.095,NA
1943-04-07,507.703,NA,119.978,297.174,NA
1943-04-08,511.185,NA,116.863,297.247,NA
1943-04-09,514.544,NA,112.701,297.326,NA
1943-04-10,518.709,NA,93.049,297.406,NA
1943-04-11,526.11,NA,8.467,297.5,NA
1943-04-12,532.454,NA,63.6,297.668,NA
1943-04-13,538.112,NA,74.162,297.811,NA
1943-04-14,543.585,NA,81.184,297.936,NA
1943-04-15,549.804,NA,71.981,298.067,NA
1943-04-16,554.095,NA,71.16,298.195,NA
1943-04-17,558.137,NA,76.597,298.289,NA
1943-04-18,562.863,NA,74.955,298.378,NA
1943-04-19,571.507,NA,81.128,298.481,NA
1943-04-20,589.045,NA,100.61,298.67,NA
1943-04-21,603.721,NA,104.149,299.045,NA
1943-04-22,612.614,NA,103.526,299.353,NA
1943-04-23,622.315,NA,104.376,299.539,NA
1943-04-24,630.275,NA,103.894,299.737,NA
1943-04-25,638.173,NA,104.574,299.902,NA
1943-04-26,644.516,NA,102.932,300.06,NA
1943-04-27,650.796,NA,96.079,300.188,NA
1943-04-28,656.891,NA,90.755,300.313,NA
1943-04-29,661.493,NA,102.054,300.435,NA
1943-04-30,666.281,NA,102.705,300.527,NA
1943-05-01,670.262,NA,101.289,300.621,NA
1943-05-02,672.438,NA,101.148,300.697,NA
1943-05-03,674.49,NA,101.034,300.74,NA
1943-05-04,676.792,NA,101.289,300.78,NA
1943-05-05,679.279,NA,101.402,300.825,NA
1943-05-06,681.393,NA,101.148,300.874,NA
1943-05-07,683.445,NA,101.119,300.914,NA
1943-05-08,685.498,NA,102.139,300.953,NA
1943-05-09,686.617,NA,101.233,300.993,NA
1943-05-10,688.545,NA,100.864,301.014,NA
1943-05-11,689.789,NA,128.728,301.051,NA
1943-05-12,690.722,NA,252.954,301.075,NA
1943-05-13,690.535,NA,329.579,301.094,NA
1943-05-14,689.789,NA,310.097,301.091,NA
1943-05-15,688.358,NA,267.452,301.075,NA
1943-05-16,690.411,NA,205.948,301.048,NA
1943-05-17,689.665,NA,207.166,301.088,NA
1943-05-18,691.654,NA,144.331,301.072,NA
1943-05-19,694.888,NA,101.629,301.112,NA
1943-05-20,698.309,NA,101.034,301.173,NA
1943-05-21,702.911,NA,100.949,301.237,NA
1943-05-22,707.575,NA,101.374,301.325,NA
1943-05-23,710.497,NA,101.374,301.414,NA
1943-05-24,713.109,NA,99.534,301.469,NA
1943-05-25,717.525,NA,100.808,301.517,NA
1943-05-26,722.126,NA,141.442,301.6,NA
1943-05-27,723.432,NA,206.09,301.685,NA
1943-05-28,723.246,NA,205.41,301.709,NA
1943-05-29,722.624,NA,209.233,301.706,NA
1943-05-30,720.572,NA,207.817,301.694,NA
1943-05-31,718.955,NA,173.95,301.658,NA
1943-06-01,721.069,NA,100.695,301.627,NA
1943-06-02,723.432,NA,100.808,301.667,NA
1943-06-03,724.677,NA,100.808,301.709,NA
1943-06-04,724.552,NA,126.519,301.734,NA
1943-06-05,722.437,NA,165.37,301.731,NA
1943-06-06,719.639,NA,165.37,301.691,NA
1943-06-07,718.955,NA,135.864,301.639,NA
1943-06-08,722.064,NA,99.222,301.627,NA
1943-06-09,723.432,NA,100.808,301.685,NA
1943-06-10,725.671,NA,100.779,301.709,NA
1943-06-11,728.345,NA,100.553,301.752,NA
1943-06-12,730.833,NA,100.525,301.801,NA
1943-06-13,731.33,NA,99.93,301.846,NA
1943-06-14,731.827,NA,100.411,301.856,NA
1943-06-15,733.755,NA,100.525,301.865,NA
1943-06-16,736.803,NA,100.411,301.901,NA
1943-06-17,739.477,NA,100.298,301.956,NA
1943-06-18,741.093,NA,100.525,302.005,NA
1943-06-19,741.405,NA,100.043,302.035,NA
1943-06-20,741.405,NA,100.213,302.042,NA
1943-06-21,741.281,NA,100.298,302.042,NA
1943-06-22,742.275,NA,100.043,302.039,NA
1943-06-23,742.96,NA,99.449,302.057,NA
1943-06-24,744.763,NA,99.817,302.069,NA
1943-06-25,745.82,NA,99.59,302.103,NA
1943-06-26,746.505,NA,99.817,302.121,NA
1943-06-27,746.317,NA,98.826,302.133,NA
1943-06-28,744.763,NA,99.364,302.13,NA
1943-06-29,750.919,NA,99.137,302.103,NA
1943-06-30,763.047,NA,98.882,302.212,NA
1943-07-01,772.561,NA,99.109,302.432,NA
1943-07-02,782.262,NA,97.919,302.602,NA
1943-07-03,791.963,NA,84.242,302.773,NA
1943-07-04,800.172,NA,96.928,302.944,NA
1943-07-05,810.744,NA,96.985,303.087,NA
1943-07-06,820.57,NA,96.277,303.27,NA
1943-07-07,827.162,NA,96.107,303.438,NA
1943-07-08,831.329,NA,96.645,303.55,NA
1943-07-09,837.672,NA,96.39,303.62,NA
1943-07-10,846.503,NA,96.334,303.727,NA
1943-07-11,852.97,NA,95.456,303.876,NA
1943-07-12,858.069,NA,94.975,303.983,NA
1943-07-13,863.356,NA,94.748,304.068,NA
1943-07-14,868.58,NA,93.814,304.157,NA
1943-07-15,871.565,NA,131.05,304.242,NA
1943-07-16,870.258,NA,214.811,304.291,NA
1943-07-17,866.713,NA,246.979,304.27,NA
1943-07-18,862.111,NA,263.346,304.212,NA
1943-07-19,856.204,NA,238.682,304.136,NA
1943-07-20,854.587,NA,188.137,304.038,NA
1943-07-21,853.841,NA,151.778,304.011,NA
1943-07-22,849.239,NA,214.981,303.998,NA
1943-07-23,840.222,NA,305.963,303.922,NA
1943-07-24,830.022,NA,339.915,303.77,NA
1943-07-25,816.465,NA,393.745,303.599,NA
1943-07-26,810.744,NA,266.065,303.367,NA
1943-07-27,814.165,NA,98.826,303.27,NA
1943-07-28,813.792,NA,138.611,303.328,NA
1943-07-29,810.62,NA,222.712,303.322,NA
1943-07-30,815.408,NA,150.645,303.267,NA
1943-07-31,820.384,NA,98.826,303.349,NA
1943-08-01,822.56,NA,98.826,303.434,NA
1943-08-02,822.871,NA,98.826,303.471,NA
1943-08-03,823.991,NA,98.826,303.477,NA
1943-08-04,824.674,NA,98.826,303.495,NA
1943-08-05,826.105,NA,98.826,303.508,NA
1943-08-06,826.291,NA,98.826,303.532,NA
1943-08-07,828.094,NA,56.549,303.535,NA
1943-08-08,827.908,NA,98.033,303.566,NA
1943-08-09,826.789,NA,98.826,303.563,NA
1943-08-10,826.976,NA,98.826,303.544,NA
1943-08-11,827.348,NA,98.826,303.547,NA
1943-08-12,830.582,NA,92.03,303.553,NA
1943-08-13,836.18,NA,97.693,303.608,NA
1943-08-14,843.269,NA,97.693,303.703,NA
1943-08-15,846.875,NA,96.957,303.822,NA
1943-08-16,848.866,NA,96.56,303.883,NA
1943-08-17,852.784,NA,96.192,303.916,NA
1943-08-18,853.654,NA,96.56,303.98,NA
1943-08-19,854.027,NA,96.56,303.995,NA
1943-08-20,853.841,NA,96.56,304.001,NA
1943-08-21,852.97,NA,96.56,303.998,NA
1943-08-22,852.037,NA,96.56,303.983,NA
1943-08-23,850.359,NA,96.56,303.968,NA
1943-08-24,847.435,NA,134.108,303.94,NA
1943-08-25,837.299,NA,304.689,303.892,NA
1943-08-26,824.363,NA,339.462,303.721,NA
1943-08-27,811.864,NA,340.368,303.502,NA
1943-08-28,799.489,NA,340.736,303.288,NA
1943-08-29,786.553,NA,341.217,303.075,NA
1943-08-30,772.934,NA,338.669,302.849,NA
1943-08-31,759.813,NA,347.674,302.608,NA
1943-09-01,747.748,NA,343.426,302.374,NA
1943-09-02,735.434,NA,338.641,302.145,NA
1943-09-03,724.054,NA,335.526,301.932,NA
1943-09-04,712.612,NA,332.099,301.722,NA
1943-09-05,701.48,NA,305.142,301.508,NA
1943-09-06,688.545,NA,335.356,301.298,NA
1943-09-07,674.926,NA,359.708,301.051,NA
1943-09-08,661.804,NA,340.934,300.789,NA
1943-09-09,649.864,NA,320.603,300.533,NA
1943-09-10,642.588,NA,219.71,300.295,NA
1943-09-11,639.044,NA,127.142,300.149,NA
1943-09-12,636.307,NA,106.896,300.079,NA
1943-09-13,632.825,NA,107.094,300.024,NA
1943-09-14,630.461,NA,107.604,299.954,NA
1943-09-15,627.601,NA,107.604,299.905,NA
1943-09-16,626.108,NA,108.312,299.847,NA
1943-09-17,623.87,NA,109.728,299.817,NA
1943-09-18,621.071,NA,108.935,299.771,NA
1943-09-19,618.707,NA,107.774,299.713,NA
1943-09-20,617.527,NA,108.963,299.664,NA
1943-09-21,617.339,NA,109.02,299.64,NA
1943-09-22,618.273,NA,109.02,299.637,NA
1943-09-23,618.273,NA,108.453,299.655,NA
1943-09-24,617.65,NA,108.17,299.655,NA
1943-09-25,615.847,NA,108.708,299.643,NA
1943-09-26,615.412,NA,56.634,299.606,NA
1943-09-27,612.489,NA,107.037,299.597,NA
1943-09-28,610.188,NA,108.227,299.536,NA
1943-09-29,607.763,NA,109.02,299.487,NA
1943-09-30,605.338,NA,109.02,299.439,NA
1943-10-01,602.974,NA,109.02,299.387,NA
1943-10-02,600.486,NA,109.19,299.338,NA
1943-10-03,597.751,NA,109.869,299.286,NA
1943-10-04,594.393,NA,109.869,299.228,NA
1943-10-05,591.656,NA,109.869,299.158,NA
1943-10-06,589.045,NA,109.869,299.1,NA
1943-10-07,586.557,NA,109.954,299.045,NA
1943-10-08,584.007,NA,110.436,298.994,NA
1943-10-09,580.462,NA,126.293,298.939,NA
1943-10-10,574.367,NA,160.67,298.862,NA
1943-10-11,568.025,NA,164.407,298.731,NA
1943-10-12,562.738,NA,162.765,298.594,NA
1943-10-13,557.142,NA,160.273,298.478,NA
1943-10-14,552.104,NA,160.754,298.357,NA
1943-10-15,547.005,NA,159.99,298.247,NA
1943-10-16,541.781,NA,160.443,298.134,NA
1943-10-17,536.308,NA,160.471,298.018,NA
1943-10-18,530.401,NA,159.707,297.896,NA
1943-10-19,524.618,NA,171.826,297.765,NA
1943-10-20,518.15,NA,187.032,297.634,NA
1943-10-21,511.682,NA,183.549,297.488,NA
1943-10-22,504.904,NA,184.229,297.338,NA
1943-10-23,497.814,NA,195.358,297.183,NA
1943-10-24,491.161,NA,187.995,297.018,NA
1943-10-25,484.009,NA,186.155,296.863,NA
1943-10-26,478.599,NA,178.452,296.695,NA
1943-10-27,473.001,NA,182.389,296.567,NA
1943-10-28,467.653,NA,182.445,296.433,NA
1943-10-29,463.175,NA,178.877,296.305,NA
1943-10-30,458.015,NA,174.063,296.195,NA
1943-10-31,453.351,NA,167.437,296.071,NA
1943-11-01,448.873,NA,147.955,295.958,NA
1943-11-02,444.333,NA,190.119,295.848,NA
1943-11-03,438.301,NA,214.641,295.735,NA
1943-11-04,433.699,NA,160.896,295.586,NA
1943-11-05,431.149,NA,119.44,295.47,NA
1943-11-06,428.475,NA,117.458,295.406,NA
1943-11-07,425.366,NA,118.987,295.339,NA
1943-11-08,422.008,NA,117.628,295.26,NA
1943-11-09,422.878,NA,117.628,295.174,NA
1943-11-10,424.681,NA,119.695,295.196,NA
1943-11-11,424.308,NA,120.516,295.241,NA
1943-11-12,422.381,NA,118.024,295.232,NA
1943-11-13,421.385,NA,119.27,295.184,NA
1943-11-14,420.203,NA,72.349,295.159,NA
1943-11-15,416.846,NA,119.299,295.129,NA
1943-11-16,412.244,NA,172.138,295.043,NA
1943-11-17,406.46,NA,210.564,294.924,NA
1943-11-18,399.931,NA,210.167,294.775,NA
1943-11-19,393.401,NA,210.252,294.604,NA
1943-11-20,384.571,NA,260.769,294.434,NA
1943-11-21,373.003,NA,301.404,294.196,NA
1943-11-22,361.934,NA,298.431,293.885,NA
1943-11-23,351.486,NA,295.288,293.58,NA
1943-11-24,340.852,NA,296.647,293.288,NA
1943-11-25,330.467,NA,293.758,292.986,NA
1943-11-26,321.512,NA,244.572,292.684,NA
1943-11-27,315.106,NA,201.276,292.422,NA
1943-11-28,308.701,NA,202.72,292.23,NA
1943-11-29,301.736,NA,198.982,292.038,NA
1943-11-30,297.631,NA,154.043,291.825,NA
1943-12-01,295.206,NA,111.936,291.7,NA
1943-12-02,292.906,NA,111.512,291.623,NA
1943-12-03,290.79,NA,109.02,291.553,NA
1943-12-04,286.748,NA,150.249,291.486,NA
1943-12-05,279.97,NA,191.563,291.358,NA
1943-12-06,273.689,NA,190.997,291.142,NA
1943-12-07,268.03,NA,193.007,290.938,NA
1943-12-08,262.433,NA,186.891,290.755,NA
1943-12-09,257.583,NA,188.76,290.569,NA
1943-12-10,253.727,NA,184.654,290.407,NA
1943-12-11,252.359,NA,145.237,290.276,NA
1943-12-12,251.674,NA,99.052,290.228,NA
1943-12-13,249.56,NA,102.365,290.206,NA
1943-12-14,248.006,NA,100.978,290.133,NA
1943-12-15,246.451,NA,102.28,290.081,NA
1943-12-16,244.647,NA,104.744,290.026,NA
1943-12-17,242.222,NA,104.687,289.962,NA
1943-12-18,239.548,NA,102.082,289.88,NA
1943-12-19,236.377,NA,102.195,289.786,NA
1943-12-20,232.707,NA,104.914,289.673,NA
1943-12-21,229.597,NA,102.195,289.545,NA
1943-12-22,226.923,NA,104.149,289.432,NA
1943-12-23,224.498,NA,102.507,289.334,NA
1943-12-24,221.949,NA,103.101,289.246,NA
1943-12-25,220.207,NA,103.3,289.152,NA
1943-12-26,219.461,NA,88.263,289.088,NA
1943-12-27,222.073,NA,72.519,289.06,NA
1943-12-28,225.618,NA,102.337,289.158,NA
1943-12-29,228.292,NA,102.507,289.286,NA
1943-12-30,230.344,NA,101.997,289.383,NA
1943-12-31,230.842,NA,102.337,289.459,NA
1944-01-01,230.967,NA,101.856,289.478,NA
1944-01-02,230.531,NA,85.092,289.481,NA
1944-01-03,237.185,NA,11.1,289.466,NA
1944-01-04,250.245,NA,43.749,289.703,NA
1944-01-05,263.614,NA,10.052,290.157,NA
1944-01-06,271.015,NA,30.327,290.609,NA
1944-01-07,275.928,NA,48.903,290.852,NA
1944-01-08,278.54,NA,75.238,291.011,NA
1944-01-09,281.4,NA,29.449,291.096,NA
1944-01-10,279.721,NA,114.57,291.188,NA
1944-01-11,279.224,NA,110.011,291.133,NA
1944-01-12,276.985,NA,153.93,291.118,NA
1944-01-13,273.129,NA,183.323,291.044,NA
1944-01-14,269.026,NA,197.821,290.919,NA
1944-01-15,264.921,NA,204.277,290.788,NA
1944-01-16,266.662,NA,151.155,290.651,NA
1944-01-17,266.227,NA,203.23,290.709,NA
1944-01-18,265.294,NA,186.126,290.694,NA
1944-01-19,262.557,NA,200.908,290.663,NA
1944-01-20,259.511,NA,204.136,290.575,NA
1944-01-21,255.966,NA,205.438,290.471,NA
1944-01-22,252.359,NA,204.787,290.352,NA
1944-01-23,247.011,NA,204.107,290.228,NA
1944-01-24,240.854,NA,204.192,290.045,NA
1944-01-25,237.371,NA,172.478,289.831,NA
1944-01-26,234.386,NA,155.799,289.709,NA
1944-01-27,231.278,NA,160.216,289.603,NA
1944-01-28,227.919,NA,164.096,289.493,NA
1944-01-29,227.483,NA,96.759,289.371,NA
1944-01-30,227.297,NA,85.064,289.356,NA
1944-01-31,224.498,NA,125.868,289.35,NA
1944-02-01,221.141,NA,161.094,289.246,NA
1944-02-02,216.414,NA,185.192,289.121,NA
1944-02-03,211.626,NA,183.323,288.947,NA
1944-02-04,206.899,NA,187.259,288.768,NA
1944-02-05,201.24,NA,185.843,288.588,NA
1944-02-06,196.576,NA,190.43,288.368,NA
1944-02-07,191.849,NA,187.174,288.185,NA
1944-02-08,189.673,NA,158.886,287.996,NA
1944-02-09,200.432,NA,1.416,287.908,NA
1944-02-10,214.672,NA,0,288.338,NA
1944-02-11,230.096,NA,0,288.883,NA
1944-02-12,243.093,NA,0,289.45,NA
1944-02-13,252.11,NA,34.688,289.911,NA
1944-02-14,262.06,NA,11.1,290.221,NA
1944-02-15,274.747,NA,1.331,290.557,NA
1944-02-16,287.993,NA,0,290.971,NA
1944-02-17,313.489,NA,11.383,291.398,NA
1944-02-18,362.494,NA,0,292.181,NA
1944-02-19,403.164,NA,0,293.596,NA
1944-02-20,426.423,NA,0,294.69,NA
1944-02-21,442.716,NA,5.692,295.287,NA
1944-02-22,455.962,NA,30.299,295.696,NA
1944-02-23,467.405,NA,132.296,296.022,NA
1944-02-24,477.354,NA,131.503,296.299,NA
1944-02-25,486.248,NA,132.976,296.537,NA
1944-02-26,506.086,NA,121.054,296.747,NA
1944-02-27,537.118,NA,35.424,297.21,NA
1944-02-28,561.558,NA,120.148,297.915,NA
1944-02-29,580.462,NA,104.178,298.454,NA
1944-03-01,595.263,NA,129.351,298.862,NA
1944-03-02,605.027,NA,135.892,299.176,NA
1944-03-03,612.489,NA,137.931,299.381,NA
1944-03-04,614.853,NA,204.391,299.536,NA
1944-03-05,604.841,NA,474.476,299.585,NA
1944-03-06,592.776,NA,569.536,299.378,NA
1944-03-07,586.432,NA,549.233,299.125,NA
1944-03-08,579.343,NA,580.976,298.991,NA
1944-03-09,570.947,NA,526.296,298.838,NA
1944-03-10,569.02,NA,320.065,298.658,NA
1944-03-11,570.388,NA,225.204,298.616,NA
1944-03-12,572.192,NA,230.527,298.646,NA
1944-03-13,573.373,NA,230.527,298.686,NA
1944-03-14,574.181,NA,230.499,298.71,NA
1944-03-15,574.181,NA,230.499,298.728,NA
1944-03-16,574.367,NA,220.078,298.728,NA
1944-03-17,574.057,NA,193.036,298.731,NA
1944-03-18,574.181,NA,179.67,298.725,NA
1944-03-19,588.609,NA,69.008,298.728,NA
1944-03-20,607.763,NA,146.143,299.036,NA
1944-03-21,630.71,NA,126.746,299.439,NA
1944-03-22,646.071,NA,136.317,299.911,NA
1944-03-23,655.586,NA,141.357,300.219,NA
1944-03-24,666.034,NA,109.982,300.408,NA
1944-03-25,678.471,NA,42.192,300.615,NA
1944-03-26,691.032,NA,0,300.859,NA
1944-03-27,703.719,NA,200.483,301.1,NA
1944-03-28,718.955,NA,395.133,301.341,NA
1944-03-29,750.236,NA,401.447,301.627,NA
1944-03-30,774.489,NA,404.59,302.2,NA
1944-03-31,783.444,NA,493.873,302.636,NA
1944-04-01,774.675,NA,712.536,302.794,NA
1944-04-02,761.678,NA,700.274,302.639,NA
1944-04-03,749.49,NA,592.869,302.407,NA
1944-04-04,748.991,NA,307.407,302.188,NA
1944-04-05,755.086,NA,140.848,302.179,NA
1944-04-06,761.181,NA,120.715,302.288,NA
1944-04-07,767.461,NA,106.131,302.398,NA
1944-04-08,774.987,NA,94.606,302.511,NA
1944-04-09,781.391,NA,64.647,302.645,NA
1944-04-10,782.076,NA,173.299,302.758,NA
1944-04-11,788.978,NA,150.419,302.77,NA
1944-04-12,807.573,NA,83.818,302.892,NA
1944-04-13,825.048,NA,113.041,303.215,NA
1944-04-14,837.112,NA,99.618,303.514,NA
1944-04-15,850.917,NA,0,303.718,NA
1944-04-16,865.221,NA,1.812,303.95,NA
1944-04-17,879.4,NA,45.364,304.187,NA
1944-04-18,889.723,NA,47.544,304.419,NA
1944-04-19,896.75,NA,123.546,304.587,NA
1944-04-20,902.037,NA,136.26,304.699,NA
1944-04-21,903.715,NA,197.142,304.785,NA
1944-04-22,905.829,NA,195.103,304.812,NA
1944-04-23,909.064,NA,140.027,304.846,NA
1944-04-24,911.364,NA,177.263,304.898,NA
1944-04-25,915.22,NA,196.349,304.934,NA
1944-04-26,917.894,NA,238.682,304.995,NA
1944-04-27,914.847,NA,346.852,305.038,NA
1944-04-28,912.546,NA,346.683,304.989,NA
1944-04-29,911.552,NA,269.491,304.952,NA
1944-04-30,911.178,NA,196.519,304.937,NA
1944-05-01,910.432,NA,196.519,304.931,NA
1944-05-02,910.432,NA,196.519,304.919,NA
1944-05-03,909.872,NA,196.519,304.919,NA
1944-05-04,908.877,NA,196.519,304.91,NA
1944-05-05,909.064,NA,183.011,304.894,NA
1944-05-06,912.92,NA,115.929,304.898,NA
1944-05-07,917.708,NA,102.167,304.958,NA
1944-05-08,919.822,NA,149.937,305.035,NA
1944-05-09,918.268,NA,196.519,305.068,NA
1944-05-10,916.962,NA,196.519,305.044,NA
1944-05-11,915.406,NA,196.519,305.022,NA
1944-05-12,913.914,NA,196.519,304.998,NA
1944-05-13,911.552,NA,196.519,304.974,NA
1944-05-14,914.66,NA,50.602,304.937,NA
1944-05-15,913.541,NA,151.721,304.986,NA
1944-05-16,912.732,NA,170.297,304.968,NA
1944-05-17,910.992,NA,177.49,304.955,NA
1944-05-18,908.69,NA,196.519,304.928,NA
1944-05-19,905.457,NA,192.922,304.891,NA
1944-05-20,903.715,NA,197.368,304.84,NA
1944-05-21,900.73,NA,197.368,304.812,NA
1944-05-22,898.989,NA,197.368,304.797,NA
1944-05-23,896.75,NA,197.368,304.763,NA
1944-05-24,895.009,NA,197.368,304.699,NA
1944-05-25,892.583,NA,197.368,304.672,NA
1944-05-26,892.211,NA,197.368,304.632,NA
1944-05-27,887.858,NA,197.765,304.626,NA
1944-05-28,884.623,NA,198.218,304.556,NA
1944-05-29,881.452,NA,198.218,304.504,NA
1944-05-30,878.84,NA,198.218,304.453,NA
1944-05-31,876.042,NA,198.218,304.41,NA
1944-06-01,872.311,NA,198.218,304.364,NA
1944-06-02,870.072,NA,198.784,304.303,NA
1944-06-03,868.206,NA,199.35,304.267,NA
1944-06-04,866.9,NA,199.35,304.236,NA
1944-06-05,865.781,NA,199.35,304.215,NA
1944-06-06,863.542,NA,199.35,304.196,NA
1944-06-07,861.739,NA,199.35,304.16,NA
1944-06-08,859.002,NA,199.35,304.129,NA
1944-06-09,855.458,NA,199.35,304.084,NA
1944-06-10,852.224,NA,199.577,304.026,NA
1944-06-11,847.808,NA,200.483,303.971,NA
1944-06-12,842.896,NA,200.483,303.898,NA
1944-06-13,838.791,NA,200.483,303.816,NA
1944-06-14,834.749,NA,200.766,303.745,NA
1944-06-15,830.956,NA,201.616,303.678,NA
1944-06-16,826.105,NA,201.616,303.614,NA
1944-06-17,823.058,NA,201.616,303.532,NA
1944-06-18,818.642,NA,201.616,303.48,NA
1944-06-19,812.921,NA,202.635,303.404,NA
1944-06-20,808.816,NA,202.748,303.306,NA
1944-06-21,804.091,NA,202.748,303.236,NA
1944-06-22,799.489,NA,203.173,303.154,NA
1944-06-23,794.202,NA,203.881,303.075,NA
1944-06-24,788.481,NA,203.881,302.983,NA
1944-06-25,782.946,NA,204.023,302.883,NA
1944-06-26,776.167,NA,205.014,302.785,NA
1944-06-27,770.197,NA,205.014,302.666,NA
1944-06-28,764.227,NA,205.41,302.56,NA
1944-06-29,758.817,NA,205.863,302.453,NA
1944-06-30,753.593,NA,196.688,302.356,NA
1944-07-01,748.494,NA,185.815,302.261,NA
1944-07-02,741.405,NA,206.713,302.17,NA
1944-07-03,735.311,NA,188.618,302.042,NA
1944-07-04,728.47,NA,207.675,301.929,NA
1944-07-05,722.251,NA,201.786,301.804,NA
1944-07-06,717.711,NA,181.058,301.688,NA
1944-07-07,713.794,NA,167.777,301.603,NA
1944-07-08,710.497,NA,156.139,301.53,NA
1944-07-09,707.45,NA,131.277,301.469,NA
1944-07-10,703.097,NA,158.206,301.411,NA
1944-07-11,699.241,NA,182.587,301.328,NA
1944-07-12,694.391,NA,177.858,301.255,NA
1944-07-13,690.722,NA,179.472,301.164,NA
1944-07-14,687.426,NA,161.576,301.094,NA
1944-07-15,684.192,NA,164.237,301.03,NA
1944-07-16,681.393,NA,152.033,300.969,NA
1944-07-17,677.6,NA,162.453,300.914,NA
1944-07-18,673.061,NA,177.829,300.841,NA
1944-07-19,667.526,NA,211.696,300.752,NA
1944-07-20,662.924,NA,213.792,300.646,NA
1944-07-21,659.068,NA,213.792,300.554,NA
1944-07-22,654.466,NA,176.017,300.478,NA
1944-07-23,656.58,NA,5.38,300.386,NA
1944-07-24,652.29,NA,148.607,300.429,NA
1944-07-25,645.885,NA,204.532,300.344,NA
1944-07-26,638.919,NA,216.737,300.216,NA
1944-07-27,631.767,NA,217.756,300.076,NA
1944-07-28,624.305,NA,218.577,299.932,NA
1944-07-29,618.707,NA,186.834,299.78,NA
1944-07-30,614.417,NA,145.435,299.664,NA
1944-07-31,610.934,NA,114.683,299.576,NA
1944-08-01,604.281,NA,217.53,299.503,NA
1944-08-02,598.994,NA,198.501,299.365,NA
1944-08-03,594.081,NA,201.786,299.256,NA
1944-08-04,588.609,NA,204.73,299.152,NA
1944-08-05,584.753,NA,175.366,299.036,NA
1944-08-06,583.883,NA,80.137,298.954,NA
1944-08-07,582.328,NA,117.939,298.936,NA
1944-08-08,576.234,NA,210.422,298.902,NA
1944-08-09,569.704,NA,209.261,298.771,NA
1944-08-10,562.863,NA,210.111,298.631,NA
1944-08-11,556.147,NA,211.526,298.481,NA
1944-08-12,550.487,NA,182.105,298.335,NA
1944-08-13,545.886,NA,150.475,298.21,NA
1944-08-14,542.341,NA,142.717,298.11,NA
1944-08-15,540.164,NA,110.86,298.03,NA
1944-08-16,538.61,NA,110.86,297.982,NA
1944-08-17,537.926,NA,110.464,297.948,NA
1944-08-18,539.293,NA,110.86,297.933,NA
1944-08-19,537.428,NA,111.851,297.963,NA
1944-08-20,534.693,NA,112.984,297.921,NA
1944-08-21,530.401,NA,134.59,297.86,NA
1944-08-22,527.043,NA,133.542,297.765,NA
1944-08-23,523,NA,141.244,297.689,NA
1944-08-24,519.145,NA,142.065,297.598,NA
1944-08-25,514.419,NA,159.735,297.509,NA
1944-08-26,509.817,NA,152.684,297.402,NA
1944-08-27,508.075,NA,65.553,297.296,NA
1944-08-28,502.416,NA,162.623,297.256,NA
1944-08-29,497.442,NA,160.5,297.125,NA
1944-08-30,493.089,NA,144.869,297.009,NA
1944-08-31,488.797,NA,146.426,296.909,NA
1944-09-01,484.693,NA,150.957,296.808,NA
